license_number,ubi,trade_name,licensee_name,address,suite,city,state,county,zip,privilege,status,phone,is_se
421687,6035707080010001,NATURAL GREEN,,51 MORGAN ST UNIT B,,DAVENPORT,WA,LINCOLN,99122,CANNABIS RETAILER,ACTIVE (ISSUED),2062269725,
357353,6031533890010004,NATURALLY GREEN CARE CENTER,,RETAIL TITLE CERTIFICATE,,WINLOCK,WA,LEWIS,985969750,CANNABIS RETAILER,CLOSED (PERMANENT),2532731260,
357353,6031533890010004,NATURALLY GREEN CARE CENTER,,RETAIL TITLE CERTIFICATE,,WINLOCK,WA,LEWIS,985969750,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2532731260,
414181,6033561890010004,NATURE'S GIFTS,,822 W WASHINGTON ST,,SEQUIM,WA,CLALLAM,98382,CANNABIS RETAILER,ACTIVE (ISSUED),3607971993,
421562,6041296190010001,NATURES RECREATIONAL CENTER,,3833 PACIFIC AVE STE 3-C,,TACOMA,WA,PIERCE,984187897,CANNABIS RETAILER,CLOSED (PERMANENT),2535721500,
421698,6035719190010001,NEXT STEPS,,2804 E 30TH AVE,,SPOKANE,WA,SPOKANE,992234782,CANNABIS RETAILER,CLOSED (PERMANENT),5202508988,
415658,6031887750010002,NIMBIN FARM,,10861 1ST AVE S STE A,,SEATTLE,WA,KING,981681309,CANNABIS RETAILER,ACTIVE (ISSUED),2532617600,
422329,6033591910010004,NIRVANA CANNABIS COMPANY,,930 1/2 VALLEY MALL PKWY,,EAST WENATCHEE,WA,DOUGLAS,988024402,CANNABIS RETAILER,CLOSED (PERMANENT),5098082361,
422498,6033591910010006,NIRVANA CANNABIS COMPANY,,210 CHARDONNAY AVE STE D,,PROSSER,WA,BENTON,993509529,CANNABIS RETAILER,CLOSED (PERMANENT),5098082361,
422507,6033591910010005,NIRVANA CANNABIS COMPANY,,11980 W SUNSET HWY STE A,,AIRWAY HEIGHTS,WA,SPOKANE,990019403,CANNABIS RETAILER,CLOSED (PERMANENT),5098082361,
424951,6033591910010007,NIRVANA CANNABIS COMPANY,,4950 ARENA RD,,RICHLAND,WA,BENTON,993527857,CANNABIS RETAILER,ACTIVE (ISSUED),5098082391,
427666,6033591910010008,NIRVANA CANNABIS COMPANY,,24713 E WELLESLEY AVE,,OTIS ORCHARDS,WA,SPOKANE,99027,CANNABIS RETAILER,ACTIVE (ISSUED),5098082361,
434100,6033591910010009,NIRVANA CANNABIS COMPANY,,181 ROCK ISLAND RD,,EAST WENATCHEE,WA,DOUGLAS,98802,CANNABIS RETAILER,ACTIVE (ISSUED),5098082361,
413407,6033496500010002,NORTH BAY MARIJUANA,,211 E NORTH BAY RD,STE B,ALLYN,WA,MASON,98524,CANNABIS RETAILER,ACTIVE (ISSUED),3608014269,
413996,6031041270010001,NORTHWEST CANNABIS,,1411 E OLIVE WAY,,SEATTLE,WA,KING,981222127,CANNABIS RETAILER,CLOSED (PERMANENT),4256985381,
413996,6042776010010001,NORTHWEST CANNABIS,,1411 E OLIVE WAY,,SEATTLE,WA,KING,981222127,CANNABIS RETAILER,CLOSED (PERMANENT),4256985381,
424599,6056674520010001,NORTHWEST CANNABIS,,17905 STATE ROUTE 536,,MOUNT VERNON,WA,SKAGIT,982733269,CANNABIS RETAILER,ACTIVE (ISSUED),3608995234,
415227,6032284040010001,NORTHWEST CANNABIS CONNECTION,,9506 CANYON RD E,,PUYALLUP,WA,PIERCE,983716302,CANNABIS RETAILER,CLOSED (PERMANENT),2532123000,
423492,6032284040010003,NORTHWEST CANNABIS CONNECTION,,11522 CANYON RD E,,PUYALLUP,WA,PIERCE,98373,CANNABIS RETAILER,ACTIVE (ISSUED),2532920444,
413996,6031041270010001,NORTHWEST PATIENT RESOURCE CENTER,,9456 35TH AVE SW,,SEATTLE,WA,KING,981263825,CANNABIS RETAILER,CLOSED (PERMANENT),2065882841,
414656,6046417090010001,NOVEL TREE,,625 N CALLOW AVE,,BREMERTON,WA,KITSAP,983123903,CANNABIS RETAILER,CLOSED (PERMANENT),3609301700,
413676,6033549100010001,NSK CANNABIS,,100 N 85TH ST,,SEATTLE,WA,KING,981033602,CANNABIS RETAILER,CLOSED (PERMANENT),2063137702,
413676,6033549100010001,NSK CANNABIS,,350 NE STADIUM WAY UNIT A,,PULLMAN,WA,WHITMAN,991630000,CANNABIS RETAILER,CLOSED (PERMANENT),2532056372,
425584,6033549100010005,NSK CANNABIS,,1212 N GRAND AVE,,PULLMAN,WA,WHITMAN,991633427,CANNABIS RETAILER,CLOSED (PERMANENT),2069308577,
415634,6031036620010001,NW CHRONICLES,,12402 134TH AVE KPN,STE A,GIG HARBOR,WA,PIERCE,983295544,CANNABIS RETAILER,CLOSED (PERMANENT),2535740955,
422992,6033510980010002,NXNW RETAIL LLC,,6620 N MARKET ST STE 101,,SPOKANE,WA,SPOKANE,992177809,CANNABIS RETAILER,CLOSED (PERMANENT),5099991112,
428760,6033510980010009,NXNW RETAIL LLC / CANNABIS AND GLASS,,25101 E APPLEWAY AVE,,LIBERTY LAKE,WA,SPOKANE,99019,CANNABIS RETAILER,ACTIVE (ISSUED),5099991112,
082587,6033510980010007,NXNW RETAIL LLC/CANNABIS & GLASS,,9403 E TRENT AVE,,MILLWOOD,WA,SPOKANE,99206,CANNABIS RETAILER,ACTIVE (ISSUED),5099991112,
413372,6033509090010001,OCEAN GREENS,,9724 AURORA AVE N,,SEATTLE,WA,KING,981033223,CANNABIS RETAILER,CLOSED (PERMANENT),2062299893,
428942,6033509090010003,OCEAN GREENS,,10524 AURORA AVE N,,SEATTLE,WA,KING,98133,CANNABIS RETAILER,ACTIVE (ISSUED),2062299893,
413551,6033332780010003,OLD TOBY,,1600 N NATIONAL AVE STE 1,,CHEHALIS,WA,LEWIS,985322223,CANNABIS RETAILER,ACTIVE (ISSUED),3604853255,
421490,6032767240010003,OLYMPIA WEED COMPANY,,9326 KIMMIE ST SW STE B,,OLYMPIA,WA,THURSTON,985129119,CANNABIS RETAILER,CLOSED (PERMANENT),3609156071,
427769,6032767240010004,OLYMPIA WEED COMPANY,,401 93RD AVE SE,,OLYMPIA,WA,THURSTON,98501,CANNABIS RETAILER,ACTIVE (ISSUED),3609156071,
422466,6048709290010001,ONE HIT WONDER CANNABIS,,2427 W SIMS WAY STE F,,PORT TOWNSEND,WA,JEFFERSON,98368,CANNABIS RETAILER,ACTIVE (ISSUED),3603383818,
437783,6056631040010001,ONE HIT WONDER SILVERDALE,,2600 NW RANDALL WAY STE 105,,SILVERDALE,WA,KITSAP,98383,CANNABIS RETAILER,ACTIVE (ISSUED),4253067311,
421910,6034929270010001,ONE LOVE COLLECTIVE,,5303 RAINIER AVE S STE A,,SEATTLE,WA,KING,981182302,CANNABIS RETAILER,CLOSED (PERMANENT),2062278088,
421910,6034929270010001,ONE LOVE COLLECTIVE,,5303 RAINIER AVE S STE A,,SEATTLE,WA,KING,981182302,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2062278088,
421910,6034929270010001,ONE LOVE COLLECTIVE,,RETAIL TITLE CERTIFICATE,,MONROE,WA,SNOHOMISH,982721938,CANNABIS RETAILER,CLOSED (PERMANENT),2062278088,
421910,6034929270010001,ONE LOVE COLLECTIVE,,RETAIL TITLE CERTIFICATE,,MONROE,WA,SNOHOMISH,982721938,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2062278088,
422107,6034929270010002,ONE LOVE COLLECTIVE,,RETAIL TITLE CERTIFICATE,,KENT,WA,KING,980320000,CANNABIS RETAILER,CLOSED (PERMANENT),2062278088,
422107,6034929270010002,ONE LOVE COLLECTIVE,,RETAIL TITLE CERTIFICATE,,KENT,WA,KING,980320000,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2062278088,
420390,6033043440010001,ORCAS ISLAND CANNABIS,,1533 MT BAKER RD,,EASTSOUND,WA,SAN JUAN,98245,CANNABIS RETAILER,ACTIVE (ISSUED),3603175704,
083380,6044551770010001,ORCHARDS CANNABIS MARKET,,11800 NE 65TH ST,,VANCOUVER,WA,CLARK,98662,CANNABIS RETAILER,ACTIVE (ISSUED),3607987194,
421432,6035624390010003,ORIGINS,,1416 SW ROXBURY ST STE C,,SEATTLE,WA,KING,981062852,CANNABIS RETAILER,CLOSED (PERMANENT),2065511309,
421432,6035624390010003,ORIGINS,,1416 SW ROXBURY ST STE C,,SEATTLE,WA,KING,981062852,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2065511309,
423402,6035624390010004,ORIGINS,,4800 40TH AVE SW STE B,,SEATTLE,WA,KING,981164506,CANNABIS RETAILER,CLOSED (PERMANENT),2065511309,
425507,6035624390010008,ORIGINS,,16390 CLEVELAND ST,,REDMOND,WA,KING,98052,CANNABIS RETAILER,ACTIVE (ISSUED),4252980170,
417949,6035624390010001,ORIGINS CANNABIS,,9823 15TH AVE SW UNIT D1,UNIT D1,SEATTLE,WA,KING,981062847,CANNABIS RETAILER,CLOSED (PERMANENT),2069223954,
421417,6035624390010002,ORIGINS CANNABIS,,1416 SW ROXBURY ST STE B,,SEATTLE,WA,KING,981062851,CANNABIS RETAILER,CLOSED (PERMANENT),2065511309,
421432,6035624390010003,ORIGINS CANNABIS,,RETAIL TITLE CERTIFICATE,,MONROE,WA,SNOHOMISH,982721938,CANNABIS RETAILER,CLOSED (PERMANENT),2535072167,
421432,6035624390010003,ORIGINS CANNABIS,,RETAIL TITLE CERTIFICATE,,MONROE,WA,SNOHOMISH,982721938,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2535072167,
423402,6035624390010004,ORIGINS CANNABIS,,4800 40TH AVE SW STE B,,SEATTLE,WA,KING,981164506,CANNABIS RETAILER,CLOSED (PERMANENT),2535072167,
437401,6035624390010009,ORIGINS CANNABIS,,4822 CALIFORNIA AVE SW STE A,,SEATTLE,WA,KING,98116,CANNABIS RETAILER,ACTIVE (ISSUED),4252980170,
414573,6034521320010001,OUNCE KING CANNABIS,,11463 RAINIER AVE S STE A & C1,,SEATTLE,WA,KING,98178,CANNABIS RETAILER,ACTIVE (ISSUED),2062517358,
415348,6033565520010003,OZ.,,3831 STONE WAY N,,SEATTLE,WA,KING,98103,CANNABIS RETAILER,CLOSED (PERMANENT),2062510630,
422138,6035699590010004,"PABLO & CO., LLC",,5602 STATE ROUTE 270 STE B,,PULLMAN,WA,WHITMAN,991638708,CANNABIS RETAILER,CLOSED (PERMANENT),4257896996,
414656,6033573300010001,PACIFIC CANNABIS COMPANY,,625 N CALLOW AVE,,BREMERTON,WA,KITSAP,983123903,CANNABIS RETAILER,CLOSED (PERMANENT),3606162014,
421877,6035518250010004,PACIFIC NORTHWEST GREEN LEAF,,6733 STATE HWY 303 NE,,BREMERTON,WA,KITSAP,983113736,CANNABIS RETAILER,CLOSED (PERMANENT),4257858622,
414812,6033507940010002,PAPER AND LEAF,,8040 NE DAY RD W BLDG 3 STE 1,,BAINBRIDGE ISLAND,WA,KITSAP,98110,CANNABIS RETAILER,ACTIVE (ISSUED),2067807814,
422951,6056620900010001,PAUMA ENTERPRISES,,10825 MYERS WAY S STE 200,,SEATTLE,WA,KING,98168,CANNABIS RETAILER,ACTIVE (ISSUED),4257736021,
076189,6035590780000001,PEND OREILLE CANNABIS CO,,124 RIVERSIDE AVE STE A,,IONE,WA,PEND OREILLE,99139,CANNABIS RETAILER,ACTIVE (ISSUED),5099390086,
076189,6035590780010001,PEND OREILLE CANNABIS CO,,124 RIVERSIDE AVE,,IONE,WA,PEND OREILLE,991390000,CANNABIS RETAILER,CLOSED (PERMANENT),5099390086,
421848,6035590780010002,PEND OREILLE CANNABIS CO.,,RETAIL TITLE CERTIFICATE,,NEWPORT,WA,PEND OREILLE,991569302,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,5099390086,
433404,6035590780010003,PEND OREILLE CANNABIS CO.,,601 HWY 20,,NEWPORT,WA,PEND OREILLE,99156,CANNABIS RETAILER,ACTIVE (ISSUED),5099390086,
414473,6033603630010001,PHAT SACKS CORP,,21236 84TH AVE S,,KENT,WA,KING,980301967,CANNABIS RETAILER,CLOSED (PERMANENT),7206063746,
414918,6045490210010001,"PHC ENTERPRISE, LLC",,3435 BIRCH BAY LYNDEN RD,,CUSTER,WA,WHATCOM,98240,CANNABIS RETAILER,CLOSED (PERMANENT),4258793437,
079720,6033340990010001,PHO HOUSE & GRILL,,3249 NORTH PERRY AVE STE B,,BREMERTON,WA,KITSAP,983105371,CANNABIS RETAILER,CLOSED (PERMANENT),9548121812,
414664,6033486380010001,PIECE OF MIND CANNABIS,,9301 N DIVISION ST STE B-C,,SPOKANE,WA,SPOKANE,992181254,CANNABIS RETAILER,CLOSED (PERMANENT),5099947051,
421616,6033562950010004,PIECE OF MIND CANNABIS,,100 E MAPLE ST STE A,,BELLINGHAM,WA,WHATCOM,98225,CANNABIS RETAILER,ACTIVE (ISSUED),2062291067,
421708,6035512750010004,PIECE OF MIND CANNABIS,,316 N 36TH ST STE B,,SEATTLE,WA,KING,981038953,CANNABIS RETAILER,CLOSED (PERMANENT),5099947051,
421577,6035650700010001,PLAUSIBLE PRODUCTS,,8296 AVONDALE WAY NE STE B,,REDMOND,WA,KING,980523302,CANNABIS RETAILER,CLOSED (PERMANENT),2066508928,
415406,6048718570010001,PLEASANTTREES,,13224 HWY 99 STE A,,EVERETT,WA,SNOHOMISH,982045424,CANNABIS RETAILER,CLOSED (PERMANENT),2066184566,
425851,6035507850010003,PMR INDUSTRIES,,RETAIL TITLE CERTIFICATE,,LAKEWOOD,WA,PIERCE,984993514,CANNABIS RETAILER,CLOSED (PERMANENT),2536786934,
425851,6035507850010003,PMR INDUSTRIES,,RETAIL TITLE CERTIFICATE,,LAKEWOOD,WA,PIERCE,984993514,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2536786934,
422290,6035507850010002,PMR INDUSTRIES LLC,,10901 BRIDGEPORT WAY SW STE B,,LAKEWOOD,WA,PIERCE,984990000,CANNABIS RETAILER,CLOSED (PERMANENT),2536786934,
417114,6034054510010001,POM CANNABIS PULLMAN,,1330 SE BISHOP BLVD,,PULLMAN,WA,WHITMAN,99163,CANNABIS RETAILER,ACTIVE (ISSUED),5099947051,
413809,6033536020010003,PONDER,,2413 E UNION ST,,SEATTLE,WA,KING,981223045,CANNABIS RETAILER,CLOSED (PERMANENT),2064202180,
079013,6033255610010003,POT SHOP,,1628 DEXTER AVE N STE A,,SEATTLE,WA,KING,98109,CANNABIS RETAILER,ACTIVE (ISSUED),6145615684,
414980,6033255610010001,POT SHOP,,1058 N 39TH ST,,SEATTLE,WA,KING,981037921,CANNABIS RETAILER,CLOSED (PERMANENT),2064026012,
420819,6033575420010003,POT STOP,,4465 FREMONT AVE N,,SEATTLE,WA,KING,981037225,CANNABIS RETAILER,CLOSED (PERMANENT),2064469291,
415228,6033538680010002,POT ZONE,,13724 CANYON RD E,,PUYALLUP,WA,PIERCE,983730000,CANNABIS RETAILER,CLOSED (PERMANENT),2533127280,
415229,6033538680010003,POT ZONE,,1703 SE SEDGWICK RD,STE 113,PORT ORCHARD,WA,KITSAP,98366,CANNABIS RETAILER,ACTIVE (ISSUED),2533127280,
425686,6033538680010005,POT ZONE,,816 72ND ST E,,TACOMA,WA,PIERCE,983660926,CANNABIS RETAILER,CLOSED (PERMANENT),2533127286,
434030,6033538680010006,POT ZONE,,814 72ND ST E,,TACOMA,WA,PIERCE,98404,CANNABIS RETAILER,ACTIVE (ISSUED),2533127280,
361259,6040588840010003,POT ZONE OF VANCOUVER,,7701 NE HWY 99 STE B,,VANCOUVER,WA,CLARK,98665,CANNABIS RETAILER,ACTIVE (ISSUED),5099795989,
414574,6033210770010002,PRC,,18729 FIR ISLAND RD STE C,,MOUNT VERNON,WA,SKAGIT,98273,CANNABIS RETAILER,ACTIVE (ISSUED),3604456221,
415198,6045868370010001,PRC,,23221 EDMONDS WAY STE A,STE A,EDMONDS,WA,SNOHOMISH,98026,CANNABIS RETAILER,ACTIVE (ISSUED),4253432272,
421084,6033210770010003,PRC,,5200 172ND ST NE F-101,,ARLINGTON,WA,SNOHOMISH,98223,CANNABIS RETAILER,ACTIVE (ISSUED),3604456221,
415222,6055786890010001,PRC BOTHELL,,212 W WINESAP RD STE 101,102,BOTHELL,WA,SNOHOMISH,98012,CANNABIS RETAILER,ACTIVE (ISSUED),4253432272,
423885,6033606370010006,PRIMO CANNABIS,,21630 E GILBERT RD,,OTIS ORCHARDS,WA,SPOKANE,992079241,CANNABIS RETAILER,CLOSED (PERMANENT),2595765196,
423885,6040458870010001,PRIMO CANNABIS,,21630 E GILBERT RD,,OTIS ORCHARDS,WA,SPOKANE,992079241,CANNABIS RETAILER,CLOSED (PERMANENT),2535765796,
423885,6042703180010001,PRIMO CANNABIS,,21630 E GILBERT AVE,,OTIS ORCHARDS,WA,SPOKANE,99027,CANNABIS RETAILER,ACTIVE (ISSUED),5099279333,
415238,6040021480010001,PUFF N CHILL LLC,,15919 HWY 99,,LYNNWOOD,WA,SNOHOMISH,980871427,CANNABIS RETAILER,CLOSED (PERMANENT),2063340676,
440813,6059048930010001,PUFFWICK & BLUNT,,11811 MUKILTEO SPEEDWAY STE 11,,MUKILTEO,WA,SNOHOMISH,982045442,CANNABIS RETAILER,ACTIVE (ISSUED),2069157617,
422526,6035859930010002,PUGET SOUND CANNABIS COMPANY,,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,SNOHOMISH,980374576,CANNABIS RETAILER,CLOSED (PERMANENT),2066607221,
422526,6035859930010002,PUGET SOUND CANNABIS COMPANY,,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,SNOHOMISH,980374576,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2066607221,
422526,6042944990010001,PUGET SOUND PRODUCTS LLC (TITLE OWNER ONLY),,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,SNOHOMISH,980374576,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,2067691282,
417469,6031526790010003,PURE POT SHOP,,4712 PACIFIC HWY,,BELLINGHAM,WA,WHATCOM,982269049,CANNABIS RETAILER,CLOSED (PERMANENT),3603194102,
414680,6034004860010002,PURPLE HAZE,,4218 RUCKER AVE,,EVERETT,WA,SNOHOMISH,982032214,CANNABIS RETAILER,CLOSED (PERMANENT),4252583054,
413479,6033364470010001,QUEEN ANNE CANNABIS CO,,312 W REPUBLICAN ST,,SEATTLE,WA,KING,981194009,CANNABIS RETAILER,CLOSED (PERMANENT),2064201042,
415554,6033580640010002,RAINIER CANNABIS,,1234 HWY 506,STE A,VADER,WA,LEWIS,985930000,CANNABIS RETAILER,CLOSED (PERMANENT),4253742227,
421876,6033580640010003,RAINIER CANNABIS,,17547 15TH AVE NE,,SHORELINE,WA,KING,981553801,CANNABIS RETAILER,CLOSED (PERMANENT),4252100546,
423224,6033580640010004,RAINIER CANNABIS,,22002 64TH AVE W STE 2A,SUITE 2A,MOUNTLAKE TERRACE,WA,SNOHOMISH,98043,CANNABIS RETAILER,ACTIVE (ISSUED),2062614999,
414723,6033582890010001,RAINIER ON PINE,,3111 S PINE ST,,TACOMA,WA,PIERCE,984094711,CANNABIS RETAILER,CLOSED (PERMANENT),2066508908,
422578,6041034250010001,RDI LLC,,4028 196TH ST SW STE 104,,LYNNWOOD,WA,SNOHOMISH,98036,CANNABIS RETAILER,ACTIVE (ISSUED),2063999999,
413886,6055787890010001,RED FOX CANNABIS,,4220 MERIDIAN ST STE 102,,BELLINGHAM,WA,WHATCOM,98226,CANNABIS RETAILER,ACTIVE (ISSUED),3605436000,
415486,6054768140010002,REDMOND LEAF,,15937 REDMOND WAY STE B,,REDMOND,WA,KING,98052,CANNABIS RETAILER,ACTIVE (ISSUED),2067952434,
430424,6054768140010003,REDMOND LEAF,,8210 AVONDALE WAY NE,,REDMOND,WA,KING,98052,CANNABIS RETAILER,ACTIVE (ISSUED),2067952434,
404933,6033581980010002,REEFER DEN,,2123 W SIMS WAY APT 1,,PORT TOWNSEND,WA,JEFFERSON,983680000,CANNABIS RETAILER,CLOSED (PERMANENT),3603020393,
422811,6036041010010001,RENGAR,,10900 MUKILTEO SPEEDWAY,,MUKILTEO,WA,SNOHOMISH,982750000,CANNABIS RETAILER,CLOSED (PERMANENT),2083403970,
414460,6033548730010002,ROSLYN HERBS,,600 S FIRST STREET,,ROSLYN,WA,KITTITAS,989410000,CANNABIS RETAILER,CLOSED (PERMANENT),4256478338,
414460,6040127720010001,ROSLYN HERBS,,600 S FIRST STREET,,ROSLYN,WA,KITTITAS,98941,CANNABIS RETAILER,ACTIVE (ISSUED),2067933711,
415132,6034165070010001,ROYAL'S CANNABIS,,7115 N DIVISION ST STE A,,SPOKANE,WA,SPOKANE,99208,CANNABIS RETAILER,CLOSED (PERMANENT),5099954896,
413692,6034174700010001,RUCKUS,,1465 E REPUBLICAN ST,,SEATTLE,WA,KING,98112,CANNABIS RETAILER,ACTIVE (ISSUED),2063630930,
414088,6042912990010003,RUCKUS RECREATIONAL CANNABIS,,316 N 36TH ST,,SEATTLE,WA,KING,98103,CANNABIS RETAILER,ACTIVE (ISSUED),2063630930,
414526,6033606370010001,S&K GREEN GOODS,,10901 BRIDGEPORT WAY SW STE A,,LAKEWOOD,WA,PIERCE,984993511,CANNABIS RETAILER,CLOSED (PERMANENT),2535765196,
423355,6033606370010004,S&K GREEN GOODS,,24921 E TRENT AVE,,NEWMAN LAKE,WA,SPOKANE,990250000,CANNABIS RETAILER,CLOSED (PERMANENT),2535765196,
414740,6033581250010001,SAGE SHOP,,903 ENGH RD  STE C,,OMAK,WA,OKANOGAN,988419627,CANNABIS RETAILER,CLOSED (PERMANENT),5093228090,
426888,6033581250010003,SAGE SHOP,,309 N MAIN ST,,OMAK,WA,OKANOGAN,98841,CANNABIS RETAILER,ACTIVE (ISSUED),5093225286,
414520,6055504320010001,SAMUEL ENTERPRISES LLC,,6309 EVERGREEN WAY STE C,,EVERETT,WA,SNOHOMISH,98203,CANNABIS RETAILER,ACTIVE (ISSUED),2068831955,
422701,6056355890010001,SAPPHIRE CANNABIS,,209 E 4TH ST STE B,,SPRAGUE,WA,LINCOLN,990325108,CANNABIS RETAILER,ACTIVE (ISSUED),5092572548,
421846,6046208500010001,SARG LLC,,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,BENTON,993520000,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,4049851766,
430798,6055758190010001,SASHA'S CANNABIS,,931 E JOHNS PRAIRIE RD,,SHELTON,WA,MASON,98584,CANNABIS RETAILER,ACTIVE (ISSUED),4044063054,
413739,6033538100010002,SATIVA SISTERS,,10525 E TRENT AVE STE 1,,SPOKANE,WA,SPOKANE,99206,CANNABIS RETAILER,ACTIVE (ISSUED),2086603909,
422764,6035891840010001,SATIVA SISTERS II,,712 5TH ST,,CLARKSTON,WA,ASOTIN,99403,CANNABIS RETAILER,ACTIVE (ISSUED),2062350635,
421848,6035649550010001,SATORI,,RETAIL TITLE CERTIFICATE,,NEWPORT,WA,PEND OREILLE,991569302,CANNABIS RETAILER,CLOSED (PERMANENT),5099990148,
421848,6035649550010001,SATORI,,RETAIL TITLE CERTIFICATE,,NEWPORT,WA,PEND OREILLE,991569302,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,5099990148,
422703,6036022830010001,SATORI,,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,BENTON,993361966,CANNABIS RETAILER,CLOSED (PERMANENT),5202508988,
422703,6036022830010001,SATORI,,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,BENTON,993361966,RETAIL CERTIFICATE HOLDER,FORMER TITLE CERTIFICATE,5202508988,
420894,6035539380010001,SATSENS,,11323A HIGHWAY 99,,EVERETT,WA,SNOHOMISH,982044816,CANNABIS RETAILER,CLOSED (PERMANENT),2083403970,
412066,6032795970010001,SAVAGE THC,,4428 WILLIAMS VALLEY RD STE A,,CLAYTON,WA,STEVENS,991109745,CANNABIS RETAILER,CLOSED (PERMANENT),5099992989,
412066,6035850260010001,SAVAGE THC,,4428 WILLIAMS VALLEY RD STE A,,CLAYTON,WA,STEVENS,991109745,CANNABIS RETAILER,CLOSED (PERMANENT),5099992989,
428107,6035850260010002,SAVAGE THC,,4426 WILLIAMS VALLEY RD STE B,,CLAYTON,WA,STEVENS,99110,CANNABIS RETAILER,ACTIVE (ISSUED),5099992989,
353260,6033529590010001,SEA CHANGE CANNABIS,,282332 HIGHWAY 101 STE 2,,PORT TOWNSEND,WA,JEFFERSON,983688700,CANNABIS RETAILER,CLOSED (PERMANENT),2064228328,
353260,6044693650010001,SEA CHANGE CANNABIS,,282332 HIGHWAY 101 STE 2,,PORT TOWNSEND,WA,JEFFERSON,983688700,CANNABIS RETAILER,CLOSED (PERMANENT),3603020973,
432024,6044693650010002,SEA CHANGE CANNABIS,,11323 RHODY DR,,PORT HADLOCK,WA,JEFFERSON,98339,CANNABIS RETAILER,ACTIVE (ISSUED),3603851320,
426199,6033364470010003,SEATTLE CANNABIS CO.,,7262 RAINIER AVE S STE B,,SEATTLE,WA,KING,98118,CANNABIS RETAILER,ACTIVE (ISSUED),2064201042,
426896,6033180390010003,SEATTLE CANNABIS CO.,,1713 NW MARKET ST,,SEATTLE,WA,KING,981075225,CANNABIS RETAILER,CLOSED (PERMANENT),2062945839,
079350,6033180390010004,SEATTLE CANNABIS COMPANY,,7262 RAINIER AVE S,,SEATTLE,WA,KING,981183864,CANNABIS RETAILER,CLOSED (PERMANENT),2064201042,
414780,6033180390010002,SEATTLE CANNABIS COMPANY,,3230 1ST AVE S STE B,,SEATTLE,WA,KING,981341818,CANNABIS RETAILER,CLOSED (PERMANENT),2062945839,
414731,6033584890010002,SEATTLE TONICS,,12059 AURORA AVE N,,SEATTLE,WA,KING,981338249,CANNABIS RETAILER,ACTIVE (ISSUED),2063636000,
413519,6033523270010002,SEATTLE TREES COLLECTIVE LLC,,10532 GREENWOOD AVE N,,SEATTLE,WA,KING,981338721,CANNABIS RETAILER,CLOSED (PERMANENT),2062574407,
421982,6033523270010004,SEATTLE TREES COLLECTIVE LLC,,12631 HIGHWAY 99 STE B,,EVERETT,WA,SNOHOMISH,982048545,CANNABIS RETAILER,CLOSED (PERMANENT),2533208712,
434189,6033523270010005,SEATTLE TREES COLLECTIVE LLC,,2764 1ST AVE S STE 100,,SEATTL426125,WA,KING,981340000,CANNABIS RETAILER,CLOSED (PERMANENT),4254451919,
413994,6024843170010005,SECRET HERB SHOP,,2 COLUMBIA DR,STE A,KETTLE FALLS,WA,FERRY,991419461,CANNABIS RETAILER,CLOSED (PERMANENT),5096844420,
413994,6035035010010001,SECRET HERB SHOP,,2 COLUMBIA DR,STE A,KETTLE FALLS,WA,FERRY,991419461,CANNABIS RETAILER,CLOSED (PERMANENT),5096845139,
413994,6056233230010001,SECRET HERB SHOP,,2 COLUMBIA DR,STE A,KETTLE FALLS,WA,FERRY,991419414,CANNABIS RETAILER,ACTIVE (ISSUED),5096907079,
422232,6033066060010004,SEEDZ FAMILY,,1180 BURLINGTON BLVD,,BURLINGTON,WA,SKAGIT,982333333,CANNABIS RETAILER,CLOSED (PERMANENT),4252809482,
422233,6033066060010005,SEEDZ FAMILY,,14702 HWY 99 STE B,,LYNNWOOD,WA,SNOHOMISH,980875522,CANNABIS RETAILER,CLOSED (PERMANENT),4252809482,
430373,6033066060010007,SEEDZ FAMILY,,16300 MOTOR PL STE A,,LYNNWOOD,WA,SNOHOMISH,980876516,CANNABIS RETAILER,CLOSED (PERMANENT),4252809482,
